dense_id	source_id	cfa_node_ids
0	3	3
1	7	7
2	11	11
3	13	13
4	15	15
5	17	17
6	19	19
7	21	21
8	23	23
9	25	25
10	29	29
11	35	35
12	39	39
13	53	53
14	67	67
15	77	77
16	79	79
17	85	85
18	93	93
19	99	99
20	103	103
21	105	105
22	119	119
23	129	129
24	135	135
25	153	153
26	163	163
27	177	177
28	191	191
29	195	195
30	201	201
31	207	207
32	211	211
33	213	213
34	227	227
35	229	229
36	239	239
37	245	245
38	247	247
39	257	257
40	263	263
41	265	265
42	269	269
43	277	277
44	291	291
45	293	293
46	305	305
47	309	309
48	311	311
49	323	323
50	335	335
51	341	341
52	353	353
53	357	357
54	371	371
55	389	389
56	401	401
57	431	431
58	437	437
59	439	439
60	441	441
61	443	443
62	455	455
63	479	479
64	491	491
65	497	497
66	509	509
67	521	521
68	539	539
69	551	551
70	581	581
71	611	611
72	617	617
73	635	635
74	733	733
75	749	749
76	751	751
77	753	753
78	755	755
79	767	767
80	773	773
81	847	847
82	855	855
83	875	875
84	971	971
85	989	989
86	995	995
87	999	999
88	1003	1003
89	1009	1009
90	1027	1027
91	1045	1045
92	1051	1051
93	1057	1057
94	1089	1089
95	1133	1133
96	1135	1135
97	1137	1137
98	1143	1143
99	1149	1149
100	1155	1155
101	1167	1167
102	1197	1197
103	1199	1199
104	1205	1205
105	1211	1211
106	1223	1223
107	1241	1241
108	1249	1249
109	1251	1251
110	1253	1253
111	1259	1259
112	1271	1271
113	1277	1277
114	1287	1287
115	1297	1297
116	1335	1335
117	1337	1337
118	1339	1339
119	1345	1345
120	1351	1351
121	1363	1363
122	1369	1369
123	1387	1387
124	1441	1441
125	1477	1477
126	1483	1483
127	1495	1495
128	1501	1501
129	1507	1507
130	1519	1519
131	1543	1543
132	1549	1549
133	1555	1555
134	1561	1561
135	1573	1573
136	1585	1585
137	1591	1591
138	1597	1597
139	1603	1603
140	1609	1609
141	1615	1615
142	1653	1653
143	1655	1655
144	1657	1657
145	1669	1669
146	1675	1675
147	1681	1681
148	1685	1685
149	1691	1691
150	1703	1703
151	1709	1709
152	1715	1715
153	1721	1721
154	1739	1739
155	1763	1763
156	1769	1769
157	1781	1781
158	1793	1793
159	1811	1811
160	1835	1835
161	1841	1841
162	1859	1859
163	1861	1861
164	1867	1867
165	1873	1873
166	1885	1885
167	1891	1891
168	1897	1897
169	1903	1903
170	1909	1909
171	1915	1915
172	1927	1927
173	1939	1939
174	1945	1945
175	1951	1951
176	1957	1957
177	1963	1963
178	1969	1969
179	1981	1981
180	1987	1987
181	1999	1999
182	2005	2005
183	2017	2017
184	2029	2029
185	2035	2035
186	2047	2047
187	2053	2053
188	2079	2079
189	2081	2081
190	2083	2083
191	2089	2089
192	2095	2095
193	2101	2101
194	2107	2107
195	2113	2113
196	2125	2125
197	2131	2131
198	2155	2155
199	2161	2161
200	2167	2167
201	2173	2173
202	2179	2179
203	2185	2185
204	2191	2191
205	2197	2197
206	2209	2209
207	2215	2215
208	2221	2221
209	2225	2225
210	2231	2231
211	2243	2243
212	2261	2261
213	2267	2267
214	2273	2273
215	2279	2279
216	2291	2291
217	2297	2297
218	2309	2309
219	2315	2315
220	2321	2321
221	2327	2327
222	2333	2333
223	2345	2345
224	2357	2357
225	2363	2363
226	2369	2369
227	2375	2375
228	2381	2381
229	2385	2385
230	2397	2397
231	2403	2403
232	2409	2409
233	2415	2415
234	2421	2421
235	2427	2427
236	2439	2439
237	2449	2449
238	2493	2493
239	2509	2509
240	2511	2511
241	2521	2521
242	2523	2523
243	2535	2535
244	2541	2541
245	2545	2545
246	2553	2553
247	2555	2555
248	2567	2567
249	2577	2577
250	2579	2579
251	2627	2627
252	2649	2649
253	2653	2653
254	2657	2657
255	2687	2687
256	2693	2693
257	2699	2699
258	2705	2705
259	2709	2709
260	2711	2711
261	2759	2759
262	2783	2783
263	2785	2785
264	2793	2793
265	2805	2805
266	2829	2829
267	2833	2833
268	2835	2835
269	3461	3461
270	4281	4281
271	4473	4473
272	5181	5181
273	5515	5515
274	5689	5689
275	5695	5695
276	5699	5699
277	5701	5701
278	6009	6009
279	6011	6011
280	6741	6741
281	6747	6747
282	6751	6751
283	6753	6753
284	6831	6831
285	7273	7273
286	7451	7451
287	7655	7655
288	8271	8271
289	8469	8469
290	8475	8475
291	8481	8481
292	8485	8485
293	8487	8487
294	8937	8937
295	9153	9153
296	9249	9249
297	9375	9375
298	9713	9713
299	9715	9715
300	10175	10175
301	10343	10343
302	10349	10349
303	10367	10367
304	10615	10615
305	10621	10621
306	10685	10685
307	10687	10687
308	10825	10825
309	11613	11613
310	11667	11667
311	12237	12237
312	12241	12241
313	12677	12677
314	12875	12875
315	12887	12887
316	12891	12891
317	12893	12893
318	13073	13073
319	13127	13127
320	13683	13683
321	13689	13689
322	13729	13729
323	13829	13829
324	14097	14097
325	14565	14565
326	14577	14577
327	14925	14925
328	15453	15453
329	15597	15597
330	16301	16301
331	16677	16677
332	17023	17023
333	17041	17041
334	17365	17365
335	17873	17873
336	17909	17909
337	17951	17951
338	18473	18473
339	18575	18575
340	18985	18985
341	19081	19081
342	19187	19187
343	19259	19259
344	19289	19289
345	19427	19427
346	20097	20097
347	20203	20203
348	20299	20299
349	20425	20425
350	20873	20873
351	20875	20875
352	20917	20917
353	21049	21049
354	21103	21103
355	21275	21275
356	21475	21475
357	21487	21487
358	21711	21711
359	21715	21715
360	21847	21847
361	21913	21913
362	22087	22087
363	22653	22653
364	22663	22663
365	23499	23499
366	23545	23545
367	23547	23547
368	24669	24669
369	24951	24951
370	24987	24987
371	24991	24991
372	25405	25405
373	25485	25485
374	25487	25487
375	25607	25607
376	25707	25707
377	25709	25709
378	25733	25733
379	26337	26337
380	26371	26371
381	27245	27245
382	27323	27323
383	27687	27687
384	28593	28593
385	28715	28715
386	28815	28815
387	28965	28965
388	29085	29085
389	29091	29091
390	29919	29919
391	29993	29993
392	30257	30257
393	30261	30261
394	30263	30263
395	30365	30365
396	30389	30389
397	30503	30503
398	30539	30539
399	30869	30869
400	30989	30989
401	31013	31013
402	31577	31577
403	31725	31725
404	31749	31749
405	31753	31753
406	31777	31777
407	32225	32225
408	32357	32357
409	32423	32423
410	32465	32465
411	32469	32469
412	32471	32471
413	32741	32741
414	32771	32771
415	32831	32831
416	32861	32861
417	33701	33701
418	33803	33803
419	34229	34229
420	34577	34577
421	34667	34667
422	35297	35297
423	35353	35353
424	35365	35365
425	35707	35707
426	36383	36383
427	36675	36675
428	36997	36997
429	37013	37013
430	37015	37015
431	37183	37183
432	37297	37297
433	37593	37593
434	37901	37901
435	38105	38105
436	38123	38123
437	38235	38235
438	38251	38251
439	38475	38475
440	38481	38481
441	38571	38571
442	38581	38581
443	39417	39417
444	39437	39437
445	39677	39677
446	39681	39681
447	39683	39683
448	40013	40013
449	40043	40043
450	40157	40157
451	40181	40181
452	40187	40187
453	40917	40917
454	41125	41125
455	41377	41377
456	41413	41413
457	41555	41555
458	41637	41637
459	41903	41903
460	42035	42035
461	42395	42395
462	42533	42533
463	43329	43329
464	43395	43395
465	43747	43747
466	43813	43813
467	43831	43831
468	43885	43885
469	44011	44011
470	44185	44185
471	44335	44335
472	44341	44341
473	44347	44347
474	44353	44353
475	44357	44357
476	44359	44359
477	44381	44381
478	44383	44383
479	44987	44987
480	45209	45209
481	45247	45247
482	45255	45255
483	45433	45433
484	45499	45499
485	45501	45501
486	45559	45559
487	45679	45679
488	45695	45695
489	45699	45699
490	45939	45939
491	46065	46065
492	46569	46569
493	46671	46671
494	46809	46809
495	47019	47019
496	47611	47611
497	47683	47683
498	47971	47971
499	48175	48175
500	48235	48235
501	48589	48589
502	48593	48593
503	48713	48713
504	48737	48737
505	48741	48741
506	49061	49061
507	49187	49187
508	49499	49499
509	49653	49653
510	49881	49881
511	49941	49941
512	50361	50361
513	50751	50751
514	50757	50757
515	50767	50767
516	51019	51019
517	51055	51055
518	51097	51097
519	51773	51773
520	51775	51775
521	51859	51859
522	52027	52027
523	52291	52291
524	52387	52387
525	52709	52709
526	53147	53147
527	53195	53195
528	53225	53225
529	53381	53381
530	53525	53525
531	53765	53765
532	54051	54051
533	54135	54135
534	54147	54147
535	54627	54627
536	54639	54639
537	54675	54675
538	54765	54765
539	54849	54849
540	55023	55023
541	55041	55041
542	55051	55051
543	55053	55053
544	55107	55107
545	55233	55233
546	55263	55263
547	55449	55449
548	55987	55987
549	56095	56095
550	56341	56341
551	56347	56347
552	56353	56353
553	56495	56495
554	56711	56711
555	56715	56715
556	56717	56717
557	56729	56729
558	56733	56733
559	56735	56735
560	56963	56963
561	57009	57009
562	57011	57011
563	57113	57113
564	57183	57183
565	57469	57469
566	57471	57471
567	57477	57477
568	57489	57489
569	57561	57561
570	57625	57625
571	57641	57641
572	57643	57643
573	57685	57685
574	57733	57733
575	57745	57745
576	57749	57749
577	57787	57787
578	57877	57877
579	57881	57881
580	57883	57883
581	58051	58051
582	58081	58081
583	58147	58147
584	58207	58207
585	58369	58369
586	58429	58429
587	58579	58579
588	58627	58627
589	58669	58669
590	58681	58681
591	58741	58741
592	58775	58775
593	58777	58777
594	58849	58849
595	58933	58933
596	58983	58983
597	58985	58985
598	59003	59003
599	59015	59015
600	59021	59021
601	59033	59033
602	59061	59061
603	59063	59063
604	59135	59135
605	59147	59147
606	59177	59177
607	59247	59247
608	59253	59253
609	59257	59257
610	59259	59259
611	59331	59331
612	59367	59367
613	59371	59371
614	59373	59373
615	59385	59385
616	59395	59395
617	59397	59397
618	59425	59425
619	59433	59433
620	59463	59463
621	59465	59465
622	59467	59467
623	59579	59579
624	59581	59581
625	59597	59597
626	59633	59633
627	59663	59663
628	59793	59793
629	59805	59805
630	59827	59827
631	59829	59829
632	59877	59877
633	59997	59997
634	60003	60003
635	60007	60007
636	60009	60009
637	60051	60051
638	60057	60057
639	60129	60129
640	60147	60147
641	60195	60195
642	60201	60201
643	60213	60213
644	60267	60267
645	60339	60339
646	60393	60393
647	60441	60441
648	60459	60459
649	60471	60471
650	60573	60573
651	60585	60585
652	60615	60615
653	60619	60619
654	60681	60681
655	60685	60685
656	60687	60687
657	60753	60753
658	60783	60783
659	60829	60829
660	60865	60865
661	60877	60877
662	60883	60883
663	60893	60893
664	60895	60895
665	60913	60913
666	60917	60917
667	60919	60919
668	60931	60931
669	60937	60937
670	60961	60961
671	61015	61015
672	61045	61045
673	61063	61063
674	61069	61069
675	61075	61075
676	61087	61087
677	61105	61105
678	61141	61141
679	61201	61201
680	61205	61205
681	61207	61207
682	61255	61255
683	61267	61267
684	61349	61349
685	61357	61357
686	61363	61363
687	61375	61375
688	61423	61423
689	61429	61429
690	61459	61459
691	61483	61483
692	61535	61535
693	61537	61537
694	61543	61543
695	61549	61549
696	61553	61553
697	61583	61583
698	61587	61587
699	61601	61601
700	61623	61623
701	61625	61625
702	61667	61667
703	61685	61685
704	61689	61689
705	61691	61691
706	61703	61703
707	61709	61709
708	61715	61715
709	61719	61719
710	61721	61721
711	61739	61739
712	61745	61745
713	61793	61793
714	61817	61817
715	61823	61823
716	61837	61837
717	61839	61839
718	61851	61851
719	61863	61863
720	61869	61869
721	61873	61873
722	61875	61875
723	61925	61925
724	61933	61933
725	61997	61997
726	62055	62055
727	62067	62067
728	62069	62069
729	62125	62125
730	62127	62127
731	62175	62175
732	62245	62245
733	62275	62275
734	62293	62293
735	62299	62299
736	62311	62311
737	62317	62317
738	62323	62323
739	62335	62335
740	62365	62365
741	62369	62369
742	62371	62371
743	62395	62395
744	62399	62399
745	62401	62401
746	62417	62417
747	62419	62419
748	62431	62431
749	62441	62441
750	62443	62443
751	62449	62449
752	62459	62459
753	62471	62471
754	62485	62485
755	62567	62567
756	62569	62569
757	62605	62605
758	62611	62611
759	62629	62629
760	62651	62651
761	62671	62671
762	62677	62677
763	62683	62683
764	62687	62687
765	62689	62689
766	62705	62705
767	62713	62713
768	62723	62723
769	62725	62725
770	62735	62735
771	62737	62737
772	62749	62749
773	62827	62827
774	62875	62875
775	62905	62905
776	62911	62911
777	62975	62975
778	63011	63011
779	63029	63029
780	63053	63053
781	63077	63077
782	63083	63083
783	63153	63153
784	63155	63155
785	63173	63173
786	63203	63203
787	158713	158713
788	199901	199901
789	229707	229707
790	236385	236385
791	259969	259969
792	262663	262663
793	267695	267695
794	282613	282613
795	289391	289391
796	333569	333569
797	381133	381133
798	394127	394127
799	400025	400025
800	400849	400849
801	401099	401099
802	410065	410065
803	410067	410067
804	410073	410073
805	416187	416187
806	442029	442029
807	451165	451165
808	464163	464163
809	482993	482993
810	487473	487473
811	496897	496897
812	501581	501581
813	515901	515901
814	530295	530295
815	574311	574311
816	607741	607741
817	645691	645691
818	645729	645729
819	650407	650407
820	652661	652661
821	653649	653649
822	656193	656193
823	688755	688755
824	698491	698491
825	707715	707715
826	747129	747129
827	758335	758335
828	762867	762867
829	783287	783287
830	789153	789153
831	822571	822571
832	825271	825271
833	833139	833139
834	847253	847253
835	891645	891645
836	893547	893547
837	898601	898601
838	901833	901833
839	902283	902283
840	914183	914183
841	927787	927787
842	928371	928371
843	938801	938801
844	939035	939035
845	954677	954677
846	981905	981905
847	984113	984113
848	993325	993325
849	1053243	1053243
850	1059003	1059003
851	1075045	1075045
852	1080983	1080983
853	1100247	1100247
854	1118763	1118763
855	1152967	1152967
856	1164965	1164965
857	1168465	1168465
858	1190415	1190415
859	1192313	1192313
860	1194207	1194207
861	1207767	1207767
862	1242633	1242633
863	1247111	1247111
864	1257037	1257037
865	1274503	1274503
866	1277979	1277979
867	1279363	1279363
868	1292579	1292579
869	1292607	1292607
870	1324295	1324295
871	1335295	1335295
872	1336547	1336547
873	1344657	1344657
874	1361631	1361631
875	1372081	1372081
876	1374787	1374787
877	1391019	1391019
878	1398243	1398243
879	1412009	1412009
880	1476741	1476741
881	1505939	1505939
882	1506077	1506077
883	1511987	1511987
884	1530818	1530818
885	1553481	1553481
886	1561957	1561957
887	1612679	1612679
888	1630607	1630607
889	1630807	1630807
890	1645323	1645323
891	1647443	1647443
892	1689705	1689705
893	1767961	1767961
894	1809395	1809395
895	1871617	1871617
896	1871715	1871715
897	1880865	1880865
898	1892417	1892417
899	1892421	1892421
900	1904997	1904997
901	1911765	1911765
902	1921398	1921398
903	1925560	1925560
904	1939649	1939649
905	1970874	1970874
906	2000547	2000547
907	2004197	2004197
908	2015991	2015991
909	2019163	2019163
910	2037443	2037443
911	2056027	2056027
912	2077153	2077153
913	2098155	2098155
914	2112617	2112617
915	2114303	2114303
916	2130026	2130026
917	2135721	2135721
918	2146624	2146624
919	2204788	2204788
920	2208782	2208782
921	2215054	2215054
922	2216224	2216224
923	2226934	2226934
924	2235107	2235107
925	2242713	2242713
926	2249910	2249910
927	2252687	2252687
928	2253003	2253003
929	2253909	2253909
930	2265435	2265435
931	2275518	2275518
932	2277703	2277703
933	2286726	2286726
934	2305900	2305900
935	2309545	2309545
936	2335393	2335393
937	2352674	2352674
938	2377276	2377276
939	2383119	2383119
940	2392699	2392699
941	2426479	2426479
942	2438269	2438269
943	2450187	2450187
944	2456681	2456681
945	2471195	2471195
946	2471197	2471197
947	2514069	2514069
948	2514987	2514987
949	2519251	2519251
950	2532020	2532020
951	2534209	2534209
952	2541629	2541629
953	2543050	2543050
954	2551316	2551316
955	2571472	2571472
956	2572530	2572530
957	2582015	2582015
958	2590611	2590611
959	2595067	2595067
960	2635838	2635838
961	2643261	2643261
962	2648170	2648170
963	2650509	2650509
964	2651909	2651909
965	2654431	2654431
966	2667204	2667204
967	2674534	2674534
968	2709599	2709599
969	2718797	2718797
970	2730067	2730067
971	2735937	2735937
972	2764475	2764475
973	2769161	2769161
974	2775533	2775533
975	2776722	2776722
976	2779826	2779826
977	2782515	2782515
978	2794111	2794111
979	2795999	2795999
980	2805649	2805649
981	2816309	2816309
982	2821867	2821867
983	2843215	2843215
984	2852893	2852893
985	2859663	2859663
986	2859901	2859901
987	2860767	2860767
988	2873474	2873474
989	2886800	2886800
990	2890166	2890166
991	2914750	2914750
992	2923297	2923297
993	2939006	2939006
994	2939402	2939402
995	2967509	2967509
996	2971691	2971691
997	3001779	3001779
998	3002177	3002177
999	3005526	3005526
1000	3010267	3010267
1001	3014700	3014700
1002	3018242	3018242
1003	3024415	3024415
1004	3035117	3035117
1005	3074361	3074361
1006	3079936	3079936
1007	3081816	3081816
1008	3096017	3096017
1009	3097472	3097472
1010	3102700	3102700
1011	3114791	3114791
1012	3116115	3116115
1013	3116235	3116235
1014	3123212	3123212
1015	3133835	3133835
1016	3137065	3137065
1017	3145902	3145902
1018	3154983	3154983
1019	3163989	3163989
1020	3181123	3181123
1021	3198212	3198212
1022	3202156	3202156
1023	3202997	3202997
1024	3215922	3215922
1025	3216615	3216615
1026	3216662	3216662
1027	3217707	3217707
1028	3219621	3219621
1029	3220633	3220633
1030	3237945	3237945
1031	3255622	3255622
1032	3261263	3261263
1033	3267405	3267405
1034	3288147	3288147
1035	3291114	3291114
1036	3299254	3299254
1037	3299284	3299284
1038	3318544	3318544
1039	3322469	3322469
1040	3325561	3325561
1041	3337815	3337815
1042	3345001	3345001
1043	3345991	3345991
1044	3345995	3345995
1045	3346843	3346843
1046	3350327	3350327
1047	3357470	3357470
1048	3360583	3360583
1049	3372797	3372797
1050	3375821	3375821
1051	3379963	3379963
1052	3385685	3385685
1053	3394177	3394177
1054	3402781	3402781
1055	3418418	3418418
1056	3426361	3426361
1057	3431927	3431927
1058	3453286	3453286
1059	3453743	3453743
1060	3463881	3463881
1061	3471293	3471293
1062	3477840	3477840
1063	3481582	3481582
1064	3482199	3482199
1065	3490169	3490169
1066	3496802	3496802
1067	3499305	3499305
1068	3502095	3502095
1069	3522156	3522156
1070	3535527	3535527
1071	3542018	3542018
1072	3564753	3564753
1073	3570818	3570818
1074	3574057	3574057
1075	3595847	3595847
1076	3595951	3595951
1077	3601131	3601131
1078	3619233	3619233
1079	3624554	3624554
1080	3630415	3630415
1081	3630543	3630543
1082	3634851	3634851
1083	3635407	3635407
1084	3636246	3636246
1085	3637066	3637066
1086	3638331	3638331
1087	3639206	3639206
1088	3658758	3658758
1089	3658974	3658974
1090	3658982	3658982
1091	3660458	3660458
1092	3672075	3672075
1093	3675384	3675384
1094	3675842	3675842
1095	3686506	3686506
1096	3688924	3688924
1097	3692468	3692468
1098	3697863	3697863
1099	3700178	3700178
1100	3701663	3701663
1101	3707894	3707894
1102	3713571	3713571
1103	3727673	3727673
1104	3731216	3731216
1105	3739604	3739604
1106	3754669	3754669
1107	3758717	3758717
1108	3776549	3776549
1109	3779202	3779202
1110	3782439	3782439
1111	3786734	3786734
1112	3792544	3792544
1113	3795475	3795475
1114	3798355	3798355
1115	3812821	3812821
1116	3814095	3814095
1117	3818991	3818991
1118	3820558	3820558
1119	3821314	3821314
1120	3829542	3829542
1121	3836727	3836727
1122	3839527	3839527
1123	3839738	3839738
1124	3847478	3847478
1125	3859009	3859009
1126	3862916	3862916
1127	3864316	3864316
1128	3870531	3870531
1129	3872245	3872245
1130	3881277	3881277
1131	3888749	3888749
1132	3889383	3889383
1133	3890937	3890937
1134	3891361	3891361
1135	3892557	3892557
1136	3896055	3896055
1137	3899776	3899776
1138	3900568	3900568
1139	3904541	3904541
1140	3908981	3908981
1141	3912619	3912619
1142	3918845	3918845
1143	3926974	3926974
1144	3927160	3927160
1145	3930099	3930099
1146	3936587	3936587
1147	3939526	3939526
1148	3945267	3945267
1149	3948175	3948175
1150	3951684	3951684
1151	3956764	3956764
1152	3960433	3960433
1153	3960797	3960797
1154	3966258	3966258
1155	3969852	3969852
1156	3971986	3971986
1157	3977026	3977026
1158	3981042	3981042
1159	3986798	3986798
1160	3987520	3987520
1161	3988102	3988102
1162	3990186	3990186
1163	3992398	3992398
1164	3992839	3992839
1165	4006330	4006330
1166	4010284	4010284
1167	4020050	4020050
1168	4022264	4022264
1169	4024097	4024097
1170	4025322	4025322
1171	4031283	4031283
1172	4034900	4034900
1173	4035968	4035968
1174	4039735	4039735
1175	4042705	4042705
1176	4043277	4043277
1177	4049509	4049509
1178	4052995	4052995
1179	4063067	4063067
1180	4067512	4067512
1181	4068078	4068078
1182	4070175	4070175
1183	4071709	4071709
1184	4074425	4074425
1185	4076235	4076235
1186	4088003	4088003
1187	4090256	4090256
1188	4093087	4093087
1189	4096502	4096502
1190	4102685	4102685
1191	4104041	4104041
1192	4106537	4106537
1193	4108628	4108628
1194	4108692	4108692
1195	4115599	4115599
1196	4116628	4116628
1197	4119390	4119390
1198	4124404	4124404
1199	4130725	4130725
1200	4131516	4131516
1201	4132145	4132145
1202	4132693	4132693
1203	4136448	4136448
1204	4140567	4140567
1205	4141221	4141221
1206	4143796	4143796
1207	4146244	4146244
1208	4146566	4146566
1209	4151821	4151821
1210	4153445	4153445
1211	4154825	4154825
1212	4174829	4174829
1213	4180540	4180540
1214	4183278	4183278
1215	4189166	4189166
1216	4190941	4190941
1217	4191771	4191771
1218	4200192	4200192
1219	4203389	4203389
1220	4205557	4205557
1221	4210434	4210434
1222	4211185	4211185
1223	4212307	4212307
1224	4213557	4213557
1225	4214947	4214947
1226	4217088	4217088
1227	4218030	4218030
1228	4221140	4221140
1229	4226879	4226879
1230	4227007	4227007
1231	4228435	4228435
1232	4229677	4229677
1233	4231211	4231211
1234	4238654	4238654
1235	4242895	4242895
1236	4242999	4242999
1237	4246521	4246521
1238	4251891	4251891
1239	4263994	4263994
1240	4270497	4270497
1241	4275240	4275240
1242	4279069	4279069
1243	4281651	4281651
1244	4290537	4290537
1245	4290639	4290639
1246	4297690	4297690
1247	4305511	4305511
1248	4371753	4371753
1249	4372249	4372249
1250	4378523	4378523
1251	4383447	4383447
1252	4405621	4405621
1253	4405627	4405627
1254	4414149	4414149
1255	4419569	4419569
1256	4427295	4427295
1257	4444113	4444113
1258	4464605	4464605
1259	4472607	4472607
1260	4474583	4474583
1261	4477759	4477759
1262	4477761	4477761
1263	4479483	4479483
1264	4479489	4479489
1265	4481307	4481307
1266	4486665	4486665
1267	4491909	4491909
1268	4495205	4495205
1269	4498863	4498863
1270	4513027	4513027
1271	4521215	4521215
1272	4540683	4540683
1273	4544755	4544755
1274	4544761	4544761
1275	4550271	4550271
1276	4561519	4561519
1277	4566517	4566517
1278	4567803	4567803
1279	4568977	4568977
1280	4568979	4568979
1281	4603615	4603615
1282	4604893	4604893
1283	4605625	4605625
1284	4605631	4605631
1285	4620603	4620603
1286	4637587	4637587
1287	4639685	4639685
1288	4643449	4643449
1289	4644305	4644305
1290	4645083	4645083
1291	4646005	4646005
1292	4648325	4648325
1293	4648335	4648335
1294	4665787	4665787
1295	4676255	4676255
1296	4685525	4685525
1297	4685531	4685531
1298	4685537	4685537
1299	4691035	4691035
1300	4697005	4697005
1301	4702283	4702283
1302	4702893	4702893
1303	4705755	4705755
1304	4709427	4709427
1305	4723073	4723073
1306	4725731	4725731
1307	4726831	4726831
1308	4746415	4746415
1309	4746417	4746417
1310	4748087	4748087
1311	4756141	4756141
1312	4756147	4756147
1313	4775669	4775669
1314	4787495	4787495
1315	4787501	4787501
1316	4809993	4809993
1317	4810015	4810015
1318	4814359	4814359
1319	4827719	4827719
1320	4831867	4831867
1321	4840417	4840417
1322	4845477	4845477
1323	4850551	4850551
1324	4856113	4856113
1325	4872971	4872971
1326	4875167	4875167
1327	4878755	4878755
1328	4885865	4885865
1329	4889487	4889487
1330	4897651	4897651
1331	4900983	4900983
1332	4901351	4901351
1333	4903027	4903027
1334	4908825	4908825
1335	4908835	4908835
1336	4910815	4910815
1337	4911581	4911581
1338	4917635	4917635
1339	4917637	4917637
1340	4919563	4919563
1341	4920339	4920339
1342	4920377	4920377
1343	4920385	4920385
1344	4920791	4920791
1345	4931005	4931005
1346	4935973	4935973
1347	4938027	4938027
1348	4943829	4943829
1349	4957199	4957199
1350	4963697	4963697
1351	4964883	4964883
1352	4970965	4970965
1353	4973047	4973047
1354	4973049	4973049
1355	4978233	4978233
1356	4978239	4978239
1357	4985965	4985965
1358	4986019	4986019
1359	4986025	4986025
1360	4986029	4986029
1361	4990485	4990485
1362	4991515	4991515
1363	5004523	5004523
1364	5006667	5006667
1365	5010327	5010327
1366	5010337	5010337
1367	5017855	5017855
1368	5035151	5035151
1369	5037297	5037297
1370	5037969	5037969
1371	5044131	5044131
1372	5044137	5044137
1373	5046827	5046827
1374	5049271	5049271
1375	5049293	5049293
1376	5049485	5049485
1377	5059587	5059587
1378	5064431	5064431
1379	5066535	5066535
1380	5066699	5066699
1381	5068627	5068627
1382	5074351	5074351
1383	5080609	5080609
1384	5081749	5081749
1385	5083667	5083667
1386	5087237	5087237
1387	5088787	5088787
1388	5106015	5106015
1389	5106507	5106507
1390	5117849	5117849
1391	5147495	5147495
1392	5148933	5148933
1393	5148941	5148941
1394	5150295	5150295
1395	5150917	5150917
1396	5153613	5153613
1397	5163825	5163825
1398	5164343	5164343
1399	5164373	5164373
1400	5171843	5171843
1401	5172787	5172787
1402	5175133	5175133
1403	5187811	5187811
1404	5190195	5190195
1405	5190253	5190253
1406	5191131	5191131
1407	5195415	5195415
1408	5195431	5195431
1409	5221357	5221357
1410	5237381	5237381
1411	5237619	5237619
1412	5241889	5241889
1413	5250553	5250553
1414	5259471	5259471
1415	5260761	5260761
1416	5266163	5266163
1417	5271613	5271613
1418	5275501	5275501
1419	5284829	5284829
1420	5288779	5288779
1421	5312097	5312097
1422	5312103	5312103
1423	5320705	5320705
1424	5320869	5320869
1425	5323401	5323401
1426	5323407	5323407
1427	5323413	5323413
1428	5323419	5323419
1429	5323649	5323649
1430	5325771	5325771
1431	5326313	5326313
1432	5359521	5359521
1433	5360129	5360129
1434	5361159	5361159
1435	5365363	5365363
1436	5367183	5367183
1437	5372073	5372073
1438	5397477	5397477
1439	5398315	5398315
1440	5403937	5403937
1441	5405901	5405901
1442	5408529	5408529
1443	5408803	5408803
1444	5408929	5408929
1445	5411061	5411061
1446	5411067	5411067
1447	5411073	5411073
1448	5418509	5418509
1449	5424967	5424967
1450	5430715	5430715
1451	5431257	5431257
1452	5433805	5433805
1453	5451003	5451003
1454	5457131	5457131
1455	5460495	5460495
1456	5467333	5467333
1457	5468331	5468331
1458	5471077	5471077
1459	5479283	5479283
1460	5479285	5479285
1461	5482957	5482957
1462	5489639	5489639
1463	5492409	5492409
1464	5493845	5493845
1465	5503853	5503853
1466	5505679	5505679
1467	5510857	5510857
1468	5510863	5510863
1469	5510869	5510869
1470	5511127	5511127
1471	5525461	5525461
1472	5532487	5532487
1473	5537579	5537579
1474	5537585	5537585
1475	5540781	5540781
1476	5545711	5545711
1477	5547821	5547821
1478	5550235	5550235
1479	5552537	5552537
1480	5561475	5561475
1481	5568283	5568283
1482	5576695	5576695
1483	5577697	5577697
1484	5577753	5577753
1485	5580077	5580077
1486	5582571	5582571
1487	5589821	5589821
1488	5594095	5594095
1489	5594101	5594101
1490	5601089	5601089
1491	5602363	5602363
1492	5611571	5611571
1493	5617431	5617431
1494	5618583	5618583
1495	5628523	5628523
1496	5628529	5628529
1497	5628535	5628535
1498	5629217	5629217
1499	5629223	5629223
1500	5629229	5629229
1501	5630387	5630387
1502	5630435	5630435
1503	5632941	5632941
1504	5634091	5634091
1505	5634097	5634097
1506	5634103	5634103
1507	5635581	5635581
1508	5635845	5635845
1509	5645973	5645973
1510	5647613	5647613
1511	5656959	5656959
1512	5657121	5657121
1513	5657129	5657129
1514	5660225	5660225
1515	5666205	5666205
1516	5668905	5668905
1517	5668927	5668927
1518	5672997	5672997
1519	5680853	5680853
1520	5681483	5681483
1521	5682241	5682241
1522	5687967	5687967
1523	5687973	5687973
1524	5687977	5687977
1525	5693709	5693709
1526	5698265	5698265
1527	5698633	5698633
1528	5711567	5711567
1529	5711569	5711569
1530	5712151	5712151
1531	5713923	5713923
