node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,depth,kmer_distance_to_class_mean
1129,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,5,3+ branch,0 no foreign neighbour,15.903599739074707,8.174767903493656
1130,8,8,2.0,0.0,5139.0,0.0,452.0,1,0,2,2 path,0 no foreign neighbour,34.135101318359375,4.90249951500932
1131,2,2,1.0,0.0,5139.0,0.0,234.0,1,1,0,1 tip,0 no foreign neighbour,45.96179962158203,8.083514697166189
1132,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,9,1 tip,0 no foreign neighbour,8.388239860534668,3.6729582515603503
1133,8,8,2.0,0.0,5139.0,0.5,452.0,1,0,8,2 path,mixed,29.98509979248047,4.884302667594686
1134,9,9,1.0,0.0,5139.0,1.0,373.0,1,1,9,1 tip,1 all neighbours foreign,12.510000228881836,3.708912188096114
1135,1,1,1.0,0.0,5139.0,0.0,276.0,1,1,5,1 tip,0 no foreign neighbour,1.0,5.531256845322433
1136,0,0,4.0,0.3333333432674408,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,2.8813600540161133,1.080417875479686
1137,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.851588382146812
1138,0,0,2.0,0.0,5139.0,0.5,914.0,1,1,0,2 path,mixed,45.66899871826172,1.0341824768753956
1139,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,0,3+ branch,0 no foreign neighbour,64.01020050048828,5.528811202812207
1140,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,9,2 path,0 no foreign neighbour,31.04669952392578,2.8270504347962726
1141,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.837809258259903
1142,0,0,3.0,0.3333333432674408,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.8780499696731567,1.093359381133863
1143,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,8,2 path,0 no foreign neighbour,1.0,4.932929209907509
1144,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,72.7155990600586,2.8177410886297656
1145,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,0,3+ branch,mixed,1.0,1.8626297142519563
1146,5,5,2.0,0.0,5139.0,0.0,336.0,1,1,9,2 path,0 no foreign neighbour,1.0,10.917579684154711
1147,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,44.56909942626953,4.911274781532314
1148,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8359132196247545
1149,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,15.0,2.8261011809041596
1150,9,9,2.0,0.0,5139.0,1.0,373.0,1,1,9,2 path,1 all neighbours foreign,51.277801513671875,3.7226503381918516
1151,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,5,3+ branch,mixed,1.9600000381469727,3.4584760059072597
1152,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.551323481966292
1153,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.549911092551792
1154,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,54.95790100097656,2.8262095250462846
1155,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,57.8036003112793,3.691910831416189
1156,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,100.2030029296875,10.877461830102462
1157,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,5,2 path,0 no foreign neighbour,41.78919982910156,3.635145953036253
1158,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,69.7332992553711,3.4350094933691335
1159,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,37.285701751708984,1.8385614826259198
1160,0,0,3.0,0.0,5139.0,1.0,914.0,1,1,9,3+ branch,1 all neighbours foreign,1.0,1.081312294105108
1161,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,5,2 path,0 no foreign neighbour,24.621999740600586,1.8514140917909585
1162,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,5,3+ branch,0 no foreign neighbour,2.9729700088500977,8.208688739304641
1163,1,1,2.0,0.0,5139.0,0.5,276.0,1,1,2,2 path,mixed,47.11970138549805,5.504372646244282
1164,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,37.81610107421875,1.7910121573499245
1165,1,1,2.0,0.0,5139.0,0.5,276.0,1,1,0,2 path,mixed,45.937198638916016,5.457673234792922
1166,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,8.198579524122794
1167,8,8,2.0,0.0,5139.0,0.0,452.0,1,0,0,2 path,0 no foreign neighbour,52.08470153808594,4.842725432860785
1168,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,0,3+ branch,mixed,10.735300064086914,3.460835310013063
1169,5,5,2.0,0.0,5139.0,0.0,336.0,1,1,0,2 path,0 no foreign neighbour,42.92110061645508,10.845222100213423
1170,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,54.33509826660156,0.994847885368957
1171,3,3,3.0,0.0,5139.0,0.0,295.0,1,1,6,3+ branch,0 no foreign neighbour,98.49710083007812,5.4896579588615735
1172,5,5,2.0,1.0,5139.0,0.0,336.0,1,0,0,2 path,0 no foreign neighbour,43.82170104980469,10.889348742361236
1173,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8378285162901706
1174,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,0,1 tip,0 no foreign neighbour,50.6609001159668,3.6441688058856943
1175,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,0,3+ branch,mixed,64.03119659423828,3.4467746791945637
1176,5,5,3.0,0.0,5139.0,0.0,336.0,1,1,5,3+ branch,0 no foreign neighbour,1.3650799989700317,10.945106599311433
1177,0,0,2.0,0.0,5139.0,0.0,914.0,1,1,0,2 path,0 no foreign neighbour,62.007198333740234,0.973049438893679
1178,7,7,4.0,0.0,5139.0,0.0,984.0,1,0,5,3+ branch,0 no foreign neighbour,1.0,2.841837820710619
1179,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,0,3+ branch,0 no foreign neighbour,33.732601165771484,5.504695269733936
1180,0,0,4.0,0.0,5139.0,0.5,914.0,1,1,0,3+ branch,mixed,9.98717975616455,1.065582142049917
1181,9,9,2.0,1.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,42.44380187988281,3.6743736733297916
1182,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,9,1 tip,0 no foreign neighbour,29.376800537109375,3.625336324987894
1183,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,0,2 path,0 no foreign neighbour,43.10449981689453,3.4184218815895293
1184,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,0,3+ branch,0 no foreign neighbour,80.7677001953125,10.864201499639886
1185,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.459198892097508
1186,3,3,3.0,0.0,5139.0,0.6666666666666666,295.0,1,1,5,3+ branch,mixed,1.0,5.565565513104456
1187,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,9,2 path,0 no foreign neighbour,65.19139862060547,2.7668441977633766
1188,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,0,2 path,0 no foreign neighbour,5.287670135498047,2.82983985312022
1189,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,38.83330154418945,3.450005107480835
1190,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.83410947118013
1191,7,7,1.0,0.0,5139.0,0.0,984.0,1,0,5,1 tip,0 no foreign neighbour,10.83329963684082,2.8321066859720427
1192,6,6,2.0,1.0,5139.0,0.0,733.0,1,1,5,2 path,0 no foreign neighbour,3.6984100341796875,3.489317145321024
1193,0,0,2.0,0.0,5139.0,0.0,914.0,1,1,0,2 path,0 no foreign neighbour,37.07809829711914,1.0491439127512132
1194,8,8,1.0,0.0,5139.0,0.0,452.0,1,1,8,1 tip,0 no foreign neighbour,41.32279968261719,4.85326941426973
1195,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,1.0,1.087029427162605
1196,9,9,2.0,0.0,5139.0,0.0,373.0,1,1,0,2 path,0 no foreign neighbour,48.38010025024414,3.6621578701095383
1197,0,0,2.0,0.0,5139.0,1.0,914.0,1,1,0,2 path,1 all neighbours foreign,41.92940139770508,0.9915463300933467
1198,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,2.0,3.462971485159434
1199,0,0,2.0,0.0,5139.0,1.0,914.0,1,0,0,2 path,1 all neighbours foreign,43.44029998779297,1.0257475831920126
1200,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,5,2 path,0 no foreign neighbour,41.74549865722656,1.0456156391239728
1201,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,0,2 path,0 no foreign neighbour,56.838199615478516,8.064873454565937
1202,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,1,1,0,3+ branch,mixed,28.47760009765625,1.0665979025506398
1203,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,53.299400329589844,4.863359828966989
1204,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.0646191685684459
1205,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,0,3+ branch,mixed,80.53260040283203,3.4397259627848658
1206,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,64.71430206298828,8.140480186410802
1207,5,5,2.0,0.0,5139.0,0.0,336.0,1,0,9,2 path,0 no foreign neighbour,41.937198638916016,10.854840219139648
1208,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,0,2 path,0 no foreign neighbour,34.19269943237305,2.809709431480199
1209,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,24.752899169921875,2.8193313904366732
1210,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,9,2 path,0 no foreign neighbour,29.20560073852539,2.8150787419135064
1211,7,7,4.0,0.0,5139.0,0.0,984.0,1,0,5,3+ branch,0 no foreign neighbour,1.0,2.8381739912649175
1212,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,19.78569984436035,2.8333132647893433
1213,3,3,3.0,0.0,5139.0,0.3333333333333333,295.0,1,1,0,3+ branch,mixed,53.38199996948242,5.5414914803336615
1214,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,0,2 path,0 no foreign neighbour,61.54399871826172,5.450703563954605
1215,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,0,2 path,1 all neighbours foreign,39.89440155029297,1.84950158742744
1216,8,8,2.0,0.0,5139.0,0.5,452.0,1,1,0,2 path,mixed,54.29949951171875,4.844400690820678
1217,2,2,3.0,0.0,5139.0,0.0,234.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,8.203612341946904
1218,0,0,2.0,0.0,5139.0,0.5,914.0,1,1,0,2 path,mixed,42.790199279785156,0.997369760188984
1219,1,1,2.0,0.0,5139.0,0.5,276.0,1,1,2,2 path,mixed,52.11709976196289,5.496947723039016
1220,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,42.28150177001953,2.7938062324624453
1221,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,6,3+ branch,0 no foreign neighbour,92.21179962158203,4.843175509398175
1222,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,54.95109939575195,1.0036935227077008
1223,6,6,3.0,0.0,5139.0,0.0,733.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,3.4695050200381687
1224,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,32.52899932861328,3.4205493952869332
1225,4,4,3.0,0.0,5139.0,0.0,543.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,1.8661033526519255
1226,2,2,4.0,0.0,5139.0,0.0,234.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,8.20503704866054
1227,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,0,2 path,mixed,50.870601654052734,8.116845741661958
1228,3,3,2.0,0.0,5139.0,0.5,295.0,1,1,8,2 path,mixed,43.52830123901367,5.531071680343538
1229,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,18.114299774169922,4.919082504676297
1230,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,5,1 tip,0 no foreign neighbour,13.71619987487793,3.6989218742728287
1231,3,3,2.0,0.0,5139.0,1.0,295.0,1,1,0,2 path,1 all neighbours foreign,61.523799896240234,5.39776326757772
1232,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,8,2 path,0 no foreign neighbour,11.240500450134277,5.508558843535586
1233,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,0,2 path,0 no foreign neighbour,71.55069732666016,4.850890083247452
1234,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,5,2 path,0 no foreign neighbour,1.0,1.8688385929118247
1235,2,2,1.0,0.0,5139.0,0.0,234.0,1,1,8,1 tip,0 no foreign neighbour,48.84400177001953,8.069881873798655
1236,5,5,2.0,0.0,5139.0,0.0,336.0,0,0,3,2 path,0 no foreign neighbour,46.58430099487305,10.872817791845048
1237,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8432305056993545
1238,6,6,3.0,0.0,5139.0,0.6666666666666666,733.0,1,1,5,3+ branch,mixed,25.716400146484375,3.451449826988196
1239,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,8,1 tip,0 no foreign neighbour,28.069000244140625,3.676540331618665
1240,0,0,2.0,0.0,5139.0,0.0,914.0,1,1,0,2 path,0 no foreign neighbour,46.46039962768555,1.0574941514181895
1241,7,7,2.0,0.0,5139.0,0.0,984.0,0,0,0,2 path,0 no foreign neighbour,61.848201751708984,2.771814957933719
1242,0,0,2.0,0.0,5139.0,1.0,914.0,0,0,5,2 path,1 all neighbours foreign,40.467498779296875,1.0341844454246811
1243,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,58.68259811401367,1.7522184453120127
1244,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,18.0,4.904956587037692
1245,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,0,2 path,mixed,53.56869888305664,2.663327181221605
1246,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,5,2 path,mixed,12.855400085449219,1.0726436821364667
1247,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,0,3+ branch,0 no foreign neighbour,40.91460037231445,5.521125737561154
1248,4,4,3.0,0.0,5139.0,0.0,543.0,1,1,0,3+ branch,0 no foreign neighbour,69.34339904785156,1.8406072076718505
1249,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,0,2 path,mixed,45.52170181274414,8.177823519565191
1250,0,0,2.0,0.0,5139.0,0.0,914.0,1,1,0,2 path,0 no foreign neighbour,47.71969985961914,1.0171696274266808
1251,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,46.247798919677734,1.8495863189211683
1252,0,0,4.0,0.0,5139.0,0.5,914.0,1,0,0,3+ branch,mixed,1.0,1.0768768023273936
1253,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,0,2 path,1 all neighbours foreign,62.60820007324219,1.8605469503936318
1254,1,1,2.0,0.0,5139.0,0.0,276.0,0,0,7,2 path,0 no foreign neighbour,51.17129898071289,5.371829132181301
1255,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.074843654809061
1256,8,8,4.0,0.0,5139.0,0.5,452.0,1,0,0,3+ branch,mixed,9.91802978515625,4.92116281640102
1257,6,6,2.0,1.0,5139.0,0.0,733.0,1,1,9,2 path,0 no foreign neighbour,53.52579879760742,3.289001620181114
1258,8,8,3.0,0.3333333432674408,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,4.924832144530018
1259,6,6,3.0,0.0,5139.0,0.3333333333333333,733.0,1,1,5,3+ branch,mixed,3.75,3.4639870954605683
1260,9,9,2.0,0.0,5139.0,0.5,373.0,1,1,0,2 path,mixed,50.893798828125,3.6832613381193897
1261,7,7,1.0,0.0,5139.0,0.0,984.0,0,0,0,1 tip,0 no foreign neighbour,51.99420166015625,2.777568185156867
1262,7,7,3.0,0.0,5139.0,0.0,984.0,0,0,0,3+ branch,0 no foreign neighbour,55.819000244140625,2.8150137894431997
1263,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,4.915901972933733
1264,8,8,2.0,0.0,5139.0,0.0,452.0,1,1,5,2 path,0 no foreign neighbour,1.0,4.922559207964636
1265,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,3.5999999046325684,1.0700618702907445
1266,9,9,4.0,0.0,5139.0,0.0,373.0,1,1,5,3+ branch,0 no foreign neighbour,5.0,3.677745709184972
1267,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,46.17060089111328,1.7996185141210217
1268,0,0,2.0,0.0,5139.0,1.0,914.0,1,1,8,2 path,1 all neighbours foreign,1.0,1.080770333728753
1269,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.0822166557059323
1270,2,2,3.0,0.3333333432674408,5139.0,0.0,234.0,1,1,0,3+ branch,0 no foreign neighbour,80.37100219726562,8.166557535047827
1271,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,5,2 path,mixed,2.3508799076080322,1.0741693018502958
1272,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.84594606692683
1273,0,0,4.0,0.0,5139.0,0.0,914.0,0,0,2,3+ branch,0 no foreign neighbour,1.0,1.0758945582175155
1274,0,0,2.0,0.0,5139.0,0.0,914.0,0,0,5,2 path,0 no foreign neighbour,1.0,1.0765101337982121
1275,5,5,4.0,0.0,5139.0,0.0,336.0,1,1,9,3+ branch,0 no foreign neighbour,17.541200637817383,10.911052643034187
1276,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,38.73939895629883,1.8191407790679808
1277,1,1,4.0,0.0,5139.0,0.0,276.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.533527525825502
1278,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8423979929601715
1279,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,0,2 path,1 all neighbours foreign,48.39459991455078,1.8266994005139021
1280,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,5,3+ branch,mixed,32.18519973754883,1.0621878701434635
1281,0,0,3.0,0.3333333432674408,5139.0,0.0,914.0,0,0,5,3+ branch,0 no foreign neighbour,1.0,1.0777429113587287
1282,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,53.15850067138672,1.0244506574038925
1283,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,5.769229888916016,4.925495738408566
1284,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,18.5625,4.917681389221098
1285,0,0,2.0,0.0,5139.0,0.5,914.0,1,1,0,2 path,mixed,38.85639953613281,0.9886578281104427
1286,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,2,2 path,mixed,25.86240005493164,1.0264478170120066
1287,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,39.1614990234375,3.417681543050947
1288,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,2,3+ branch,1 all neighbours foreign,1.0,1.0791492675394667
1289,8,8,4.0,0.0,5139.0,0.0,452.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,4.9130135521319245
1290,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,6,2 path,1 all neighbours foreign,56.07500076293945,3.3775762920914967
1291,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.473145037900885
1292,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.541440223097457
1293,1,1,4.0,0.0,5139.0,0.25,276.0,1,1,5,3+ branch,mixed,1.0,5.541006281144049
1294,0,0,2.0,0.0,5139.0,0.5,914.0,0,0,6,2 path,mixed,1.0,1.067761065941045
1295,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,6,2 path,1 all neighbours foreign,100.07499694824219,1.859891656541625
1296,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,5,3+ branch,mixed,3.9523799419403076,1.07971131165316
1297,0,0,2.0,0.0,5139.0,0.0,914.0,1,1,0,2 path,0 no foreign neighbour,1.0,1.0759940294522912
1298,0,0,3.0,0.0,5139.0,0.3333333333333333,914.0,0,0,5,3+ branch,mixed,1.0,1.0812054778283955
1299,7,7,2.0,0.0,5139.0,0.5,984.0,0,0,9,2 path,mixed,67.44400024414062,2.5007038062440325
1300,1,1,2.0,0.0,5139.0,0.5,276.0,1,1,2,2 path,mixed,33.29169845581055,5.508851373786454
1301,7,7,4.0,0.0,5139.0,0.75,984.0,1,0,5,3+ branch,mixed,1.0,2.8291854206210343
1302,0,0,3.0,0.0,5139.0,0.0,914.0,1,0,8,3+ branch,0 no foreign neighbour,1.0,1.076064147323511
1303,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,55.90230178833008,1.04781824478386
1304,1,1,3.0,0.0,5139.0,0.0,276.0,1,1,2,3+ branch,0 no foreign neighbour,49.96820068359375,5.458994169623678
1305,0,0,3.0,0.3333333432674408,5139.0,0.0,914.0,0,0,5,3+ branch,0 no foreign neighbour,1.0,1.0686425623160491
1306,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,1.0,2.8469647550844854
1307,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,0,2 path,mixed,47.152801513671875,8.129414225094493
1308,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,38.95399856567383,3.673702900303681
1309,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,9,1 tip,0 no foreign neighbour,8.65116024017334,3.673346441162498
1310,2,2,2.0,0.0,5139.0,0.0,234.0,1,1,8,2 path,0 no foreign neighbour,48.60049819946289,8.028934444900921
1311,7,7,3.0,0.0,5139.0,0.0,984.0,1,0,5,3+ branch,0 no foreign neighbour,1.0,2.846876003277944
1312,7,7,1.0,0.0,5139.0,0.0,984.0,0,0,0,1 tip,0 no foreign neighbour,36.50590133666992,2.7860899203638114
1313,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.461191922647296
1314,0,0,3.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,5.295080184936523,1.0702909371985734
1315,9,9,1.0,0.0,5139.0,1.0,373.0,1,1,5,1 tip,1 all neighbours foreign,8.951809883117676,3.685289256471587
1316,4,4,3.0,0.0,5139.0,0.6666666666666666,543.0,1,1,0,3+ branch,mixed,1.0,1.8752721070292604
1317,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,39.28300094604492,1.8430093553705138
1318,9,9,1.0,0.0,5139.0,0.0,373.0,1,1,8,1 tip,0 no foreign neighbour,14.869600296020508,3.7006317564058477
1319,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.4596384948492362
1320,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,13.954500198364258,3.431122867856553
1321,6,6,2.0,0.0,5139.0,0.0,733.0,1,1,5,2 path,0 no foreign neighbour,19.36440086364746,3.4355046532421873
1322,8,8,3.0,0.0,5139.0,0.0,452.0,1,1,5,3+ branch,0 no foreign neighbour,9.95121955871582,4.914567781367318
1323,0,0,2.0,0.0,5139.0,0.5,914.0,1,0,0,2 path,mixed,39.22610092163086,1.0477488520866263
1324,2,2,4.0,0.1666666716337204,5139.0,0.0,234.0,1,1,8,3+ branch,0 no foreign neighbour,1.0,8.194331246252862
1325,9,9,3.0,0.0,5139.0,0.0,373.0,1,1,0,3+ branch,0 no foreign neighbour,73.09089660644531,3.6864529620037287
1326,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,2,2 path,mixed,43.38460159301758,1.8217258276425465
1327,6,6,4.0,0.0,5139.0,0.5,733.0,1,1,5,3+ branch,mixed,1.0,3.463441286848562
1328,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.838351452055609
1329,8,8,3.0,0.0,5139.0,0.0,452.0,1,0,0,3+ branch,0 no foreign neighbour,68.69770050048828,4.8994018207487455
1330,3,3,4.0,0.0,5139.0,0.0,295.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,5.546670752223949
1331,6,6,3.0,0.0,5139.0,0.0,733.0,1,1,9,3+ branch,0 no foreign neighbour,31.70240020751953,3.4542248898945296
1332,2,2,2.0,0.0,5139.0,0.5,234.0,1,1,0,2 path,mixed,58.0,8.165662000488132
1333,0,0,4.0,0.0,5139.0,1.0,914.0,0,0,5,3+ branch,1 all neighbours foreign,1.0,1.0794450156604949
1334,4,4,4.0,0.0,5139.0,0.0,543.0,1,1,5,3+ branch,0 no foreign neighbour,1.0,1.8722420607427777
1335,4,4,2.0,0.0,5139.0,0.5,543.0,1,1,0,2 path,mixed,28.972200393676758,1.848152947200693
1336,0,0,4.0,0.0,5139.0,0.0,914.0,1,1,0,3+ branch,0 no foreign neighbour,1.0,1.049106372350546
1337,3,3,2.0,0.0,5139.0,0.5,295.0,1,1,6,2 path,mixed,94.36219787597656,5.521341696387229
1338,4,4,2.0,0.0,5139.0,0.0,543.0,1,1,0,2 path,0 no foreign neighbour,16.975299835205078,1.8731982661522515
1339,4,4,4.0,0.0,5139.0,0.5,543.0,1,1,0,3+ branch,mixed,2.0,1.8827836379258236
1340,0,0,2.0,0.0,5139.0,0.5,914.0,1,1,0,2 path,mixed,3.8604700565338135,1.0792301303090455
1341,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,1.0,1.0866700647343732
1342,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,0,0,5,3+ branch,mixed,1.0,1.085673708053263
1343,0,0,3.0,0.0,5139.0,0.6666666666666666,914.0,1,1,0,3+ branch,mixed,1.0,1.0868826793366344
1344,7,7,4.0,0.0,5139.0,0.5,984.0,1,0,5,3+ branch,mixed,1.0,2.8347136397175263
1345,7,7,4.0,0.0,5139.0,0.5,984.0,0,0,0,3+ branch,mixed,1.0,2.825801970073875
1346,6,6,2.0,0.0,5139.0,1.0,733.0,1,1,0,2 path,1 all neighbours foreign,100.25,3.4358209774641852
1347,4,4,2.0,0.0,5139.0,1.0,543.0,1,1,0,2 path,1 all neighbours foreign,48.46969985961914,1.797439786829926
1348,1,1,2.0,0.0,5139.0,0.0,276.0,1,1,2,2 path,0 no foreign neighbour,47.03010177612305,5.42437879154499
