node,label,label_name,degree,clustering,component_size,boundary,class_size,error,stable_error,cluster,degree_bin,boundary_bin,coverage,length,gc,n_sample_colors
0,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,19.4286,28.0,0.4642857142857143,2.0
1,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.9765,276.0,0.38768115942028986,2.0
2,3,T4,1.0,0.0,14.0,0.0,389.0,0,0,4,1 tip,0 no foreign neighbour,1.9719,306.0,0.3562091503267974,2.0
3,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.5514,128.0,0.203125,2.0
4,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,7.2589,133.0,0.5338345864661654,0.0
5,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.54,121.0,0.4462809917355372,1.0
6,4,T5,1.0,0.0,6.0,0.0,177.0,1,1,4,1 tip,0 no foreign neighbour,3.4739,614.0,0.4185667752442997,1.0
7,4,T5,2.0,0.0,6.0,0.0,177.0,1,1,3,2 path,0 no foreign neighbour,5.0,39.0,0.28205128205128205,1.0
8,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,7.9218,430.0,0.47674418604651164,1.0
9,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,6.0804,133.0,0.5413533834586466,0.0
10,5,T7,3.0,0.0,394.0,0.6666666666666666,163.0,1,1,1,3+ branch,mixed,12.3333,54.0,0.46296296296296297,1.0
11,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,21.2727,54.0,0.5,1.0
12,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.9044,743.0,0.32301480484522205,2.0
13,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,12.5191,204.0,0.44607843137254904,1.0
14,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.9805,431.0,0.37354988399071926,1.0
15,3,T4,2.0,0.0,4.0,1.0,389.0,0,0,4,2 path,1 all neighbours foreign,2.0498,282.0,0.39361702127659576,2.0
16,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,76.0,0.32894736842105265,1.0
17,2,T3,2.0,1.0,394.0,0.0,156.0,1,1,1,2 path,0 no foreign neighbour,9.3099,363.0,0.4325068870523416,1.0
18,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4829,750.0,0.34,2.0
19,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.321,183.0,0.34972677595628415,1.0
20,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,14.1552,79.0,0.46835443037974683,1.0
21,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,10.0345,79.0,0.4810126582278481,1.0
22,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,16.5977,108.0,0.5370370370370371,0.0
23,3,T4,3.0,0.0,5.0,0.0,389.0,0,0,4,3+ branch,0 no foreign neighbour,1.8,36.0,0.4444444444444444,1.0
24,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,17.25,29.0,0.6206896551724138,2.0
25,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,17.6667,27.0,0.5185185185185185,2.0
26,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.37,121.0,0.39669421487603307,2.0
27,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3333,126.0,0.30952380952380953,1.0
28,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,31.75,29.0,0.4827586206896552,2.0
29,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.9363,508.0,0.3937007874015748,2.0
30,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,118.0,0.3813559322033898,2.0
31,3,T4,2.0,0.0,5.0,0.0,389.0,1,1,1,2 path,0 no foreign neighbour,3.2271,382.0,0.3481675392670157,2.0
32,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,22.4545,32.0,0.46875,2.0
33,1,T1,0.0,0.0,1.0,,18.0,1,1,0,0 isolated,,3.605,869.0,0.4234752589182969,1.0
34,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.9274,255.0,0.396078431372549,2.0
35,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.4983,609.0,0.3957307060755337,1.0
36,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.767,330.0,0.403030303030303,2.0
37,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.8312,252.0,0.31746031746031744,1.0
38,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4913,310.0,0.3741935483870968,1.0
39,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,11.7714,56.0,0.42857142857142855,1.0
40,2,T3,4.0,0.0,394.0,0.0,156.0,1,1,1,3+ branch,0 no foreign neighbour,30.0,22.0,0.4090909090909091,1.0
41,1,T1,4.0,0.0,16.0,0.0,18.0,1,1,1,3+ branch,0 no foreign neighbour,16.0,22.0,0.5909090909090909,1.0
42,0,unclassified_or_mixed,6.0,0.0,394.0,0.8333333333333334,80.0,1,1,5,3+ branch,mixed,67.5,23.0,0.391304347826087,2.0
43,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,6.9916,259.0,0.528957528957529,1.0
44,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,8.0571,56.0,0.44642857142857145,1.0
45,1,T1,4.0,0.0,16.0,0.0,18.0,1,1,1,3+ branch,0 no foreign neighbour,13.6585,103.0,0.49514563106796117,1.0
46,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,7.0462,259.0,0.5135135135135135,1.0
47,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.0905,253.0,0.383399209486166,2.0
48,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,5.3276,137.0,0.5328467153284672,0.0
49,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8865,523.0,0.3403441682600382,2.0
50,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2468,175.0,0.42857142857142855,1.0
51,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,14.3333,24.0,0.4583333333333333,2.0
52,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3037,156.0,0.32051282051282054,1.0
53,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,8.274,94.0,0.44680851063829785,0.0
54,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,9.3793,137.0,0.5109489051094891,0.0
55,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,11.1096,94.0,0.46808510638297873,1.0
56,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4839,269.0,0.3754646840148699,2.0
57,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7367,678.0,0.35693215339233036,2.0
58,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8027,315.0,0.30793650793650795,2.0
59,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,22.0,31.0,0.5806451612903226,2.0
60,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.578,431.0,0.3805104408352668,2.0
61,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2677,402.0,0.3358208955223881,2.0
62,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.3483,288.0,0.3472222222222222,1.0
63,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,7.0,23.0,0.5652173913043478,2.0
64,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.9976,444.0,0.39864864864864863,2.0
65,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6127,163.0,0.48466257668711654,2.0
66,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3996,474.0,0.41561181434599154,2.0
67,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2476,126.0,0.42063492063492064,1.0
68,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,12.1599,290.0,0.4896551724137931,1.0
69,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5923,357.0,0.35294117647058826,2.0
70,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,26.5,35.0,0.42857142857142855,2.0
71,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.1889,434.0,0.33640552995391704,2.0
72,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,14.625,29.0,0.5172413793103449,2.0
73,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,6.3023,64.0,0.4375,1.0
74,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,8.3488,64.0,0.421875,1.0
75,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8471,276.0,0.37318840579710144,2.0
76,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.2095,126.0,0.3888888888888889,1.0
77,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,94.0,0.3404255319148936,2.0
78,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.9614,228.0,0.34649122807017546,1.0
79,1,T1,0.0,0.0,1.0,,18.0,1,1,0,0 isolated,,3.4898,168.0,0.36904761904761907,1.0
80,3,T4,2.0,0.0,5.0,0.0,389.0,0,0,4,2 path,0 no foreign neighbour,2.7164,88.0,0.3409090909090909,1.0
81,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,10.5366,62.0,0.5161290322580645,1.0
82,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.0857,523.0,0.32695984703632885,2.0
83,5,T7,3.0,0.3333333432674408,394.0,0.3333333333333333,163.0,1,1,5,3+ branch,mixed,9.6564,248.0,0.45564516129032256,1.0
84,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.6114,582.0,0.3900343642611684,1.0
85,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.766,115.0,0.33043478260869563,1.0
86,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,9.2979,1236.0,0.4911003236245955,1.0
87,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5079,466.0,0.3218884120171674,2.0
88,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.3429,126.0,0.3333333333333333,1.0
89,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2716,253.0,0.40711462450592883,2.0
90,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.9217,136.0,0.39705882352941174,1.0
91,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.2571,126.0,0.4126984126984127,1.0
92,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.9875,342.0,0.35964912280701755,2.0
93,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.1876,1844.0,0.41865509761388287,1.0
94,4,T5,2.0,0.0,6.0,0.0,177.0,1,1,3,2 path,0 no foreign neighbour,4.9087,3712.0,0.41082974137931033,1.0
95,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.6812,181.0,0.40331491712707185,1.0
96,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,16.0,26.0,0.38461538461538464,2.0
97,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.15,161.0,0.40993788819875776,1.0
98,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.5869,1149.0,0.391644908616188,1.0
99,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,5.5,143.0,0.48951048951048953,0.0
100,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,9.3443,143.0,0.4965034965034965,1.0
101,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3905,126.0,0.48412698412698413,2.0
102,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,7.3529,55.0,0.45454545454545453,1.0
103,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,5.6765,55.0,0.43636363636363634,1.0
104,2,T3,3.0,0.0,394.0,0.3333333333333333,156.0,1,1,1,3+ branch,mixed,9.8232,807.0,0.5006195786864932,1.0
105,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5132,210.0,0.3142857142857143,2.0
106,4,T5,1.0,0.0,5.0,0.0,177.0,1,1,4,1 tip,0 no foreign neighbour,3.1932,844.0,0.3981042654028436,1.0
107,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.5489,1187.0,0.37994945240101097,1.0
108,4,T5,3.0,0.0,6.0,0.0,177.0,1,1,1,3+ branch,0 no foreign neighbour,5.4698,5896.0,0.3914518317503392,1.0
109,4,T5,1.0,0.0,5.0,0.0,177.0,1,1,4,1 tip,0 no foreign neighbour,2.4289,408.0,0.39705882352941174,1.0
110,2,T3,4.0,0.0,394.0,0.25,156.0,1,1,5,3+ branch,mixed,9.8371,733.0,0.5115961800818554,1.0
111,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.6595,441.0,0.3764172335600907,1.0
112,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,8.1857,91.0,0.5054945054945055,0.0
113,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,7.7857,91.0,0.5384615384615384,1.0
114,2,T3,4.0,0.0,394.0,0.5,156.0,1,1,1,3+ branch,mixed,11.9655,137.0,0.5182481751824818,0.0
115,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.1384,953.0,0.40398740818467993,1.0
116,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6385,624.0,0.40224358974358976,2.0
117,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,18.2,26.0,0.5384615384615384,2.0
118,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,25.0,24.0,0.5,2.0
119,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,11.5778,66.0,0.42424242424242425,1.0
120,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.2332,244.0,0.3114754098360656,1.0
121,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.5,105.0,0.3904761904761905,1.0
122,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.3675,421.0,0.42042755344418054,1.0
123,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.0204,217.0,0.43317972350230416,1.0
124,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.6381,126.0,0.35714285714285715,1.0
125,5,T7,3.0,0.0,394.0,0.6666666666666666,163.0,1,1,1,3+ branch,mixed,9.3636,43.0,0.5348837209302325,1.0
126,2,T3,3.0,0.0,394.0,0.6666666666666666,156.0,1,1,1,3+ branch,mixed,9.8636,43.0,0.5116279069767442,1.0
127,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,5.807,78.0,0.48717948717948717,1.0
128,5,T7,2.0,0.0,394.0,0.0,163.0,1,0,3,2 path,0 no foreign neighbour,6.3509,78.0,0.5,1.0
129,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6857,126.0,0.3968253968253968,1.0
130,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.8377,514.0,0.3035019455252918,2.0
131,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.6944,93.0,0.40860215053763443,1.0
132,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.8553,325.0,0.3476923076923077,1.0
133,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,15.8839,650.0,0.5107692307692308,2.0
134,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.3952,980.0,0.39387755102040817,1.0
135,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,6.7059,123.0,0.4796747967479675,0.0
136,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,10.0588,38.0,0.42105263157894735,2.0
137,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,8.6961,123.0,0.45528455284552843,0.0
138,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.8977,588.0,0.3622448979591837,2.0
139,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2755,511.0,0.33463796477495106,2.0
140,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.3829,384.0,0.3880208333333333,1.0
141,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.2701,158.0,0.4177215189873418,1.0
142,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4805,98.0,0.2755102040816326,1.0
143,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,23.0,29.0,0.5517241379310345,2.0
144,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,17.2,26.0,0.6153846153846154,2.0
145,4,T5,1.0,0.0,3.0,0.0,177.0,1,1,4,1 tip,0 no foreign neighbour,3.9798,269.0,0.42379182156133827,1.0
146,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.1859,462.0,0.35064935064935066,2.0
147,2,T3,3.0,0.0,394.0,0.3333333333333333,156.0,1,1,1,3+ branch,mixed,10.4118,55.0,0.5272727272727272,1.0
148,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,79.0,0.3291139240506329,2.0
149,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.581,126.0,0.5158730158730159,1.0
150,5,T7,3.0,0.0,394.0,0.6666666666666666,163.0,1,1,1,3+ branch,mixed,9.4706,55.0,0.4909090909090909,1.0
151,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,126.0,0.3968253968253968,2.0
152,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.9975,833.0,0.43337334933973587,1.0
153,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4247,320.0,0.375,2.0
154,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.75,109.0,0.3577981651376147,1.0
155,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,102.0,0.37254901960784315,1.0
156,3,T4,2.0,0.0,5.0,0.0,389.0,0,0,4,2 path,0 no foreign neighbour,2.8772,78.0,0.3333333333333333,1.0
157,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4805,610.0,0.32131147540983607,2.0
158,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.6591,813.0,0.45510455104551045,1.0
159,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,8.038,258.0,0.44573643410852715,1.0
160,5,T7,3.0,0.0,394.0,0.6666666666666666,163.0,1,1,1,3+ branch,mixed,10.8407,316.0,0.43354430379746833,1.0
161,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4904,698.0,0.34813753581661894,2.0
162,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,9.4536,118.0,0.5338983050847458,1.0
163,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.259,272.0,0.36764705882352944,2.0
164,5,T7,2.0,0.0,394.0,1.0,163.0,1,1,3,2 path,1 all neighbours foreign,9.8214,49.0,0.4489795918367347,1.0
165,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,12.4643,49.0,0.4489795918367347,1.0
166,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,6.3713,258.0,0.4844961240310077,1.0
167,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,7.9897,118.0,0.5084745762711864,1.0
168,0,unclassified_or_mixed,2.0,0.0,4.0,1.0,80.0,1,1,4,2 path,1 all neighbours foreign,1.0,59.0,0.3728813559322034,1.0
169,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.3323,355.0,0.4169014084507042,2.0
170,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0307,314.0,0.31528662420382164,2.0
171,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,19.6071,49.0,0.4897959183673469,2.0
172,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.2276,144.0,0.3125,2.0
173,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.6765,89.0,0.3146067415730337,1.0
174,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5856,354.0,0.3305084745762712,2.0
175,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,10.6331,190.0,0.5421052631578948,1.0
176,3,T4,2.0,0.0,4.0,0.0,389.0,0,0,4,2 path,0 no foreign neighbour,1.0,59.0,0.3728813559322034,1.0
177,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,3.551,70.0,0.42857142857142855,1.0
178,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.3955,155.0,0.3741935483870968,1.0
179,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,6.8571,70.0,0.45714285714285713,1.0
180,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,13.6364,32.0,0.5,2.0
181,1,T1,1.0,0.0,16.0,0.0,18.0,1,1,3,1 tip,0 no foreign neighbour,6.403,9599.0,0.43994166058964473,1.0
182,5,T7,4.0,0.0,394.0,0.5,163.0,1,1,1,3+ branch,mixed,10.3778,336.0,0.4732142857142857,1.0
183,5,T7,2.0,0.0,394.0,1.0,163.0,1,0,3,2 path,1 all neighbours foreign,6.4201,190.0,0.48947368421052634,1.0
184,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.5926,102.0,0.4019607843137255,1.0
185,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,1,1,3,3+ branch,1 all neighbours foreign,9.0,24.0,0.5416666666666666,2.0
186,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4537,129.0,0.3488372093023256,1.0
187,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,21.95,41.0,0.4146341463414634,2.0
188,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.3581,775.0,0.3793548387096774,1.0
189,5,T7,2.0,0.0,394.0,0.5,163.0,1,1,3,2 path,mixed,10.9011,112.0,0.4732142857142857,1.0
190,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,10.5824,112.0,0.4732142857142857,1.0
191,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,4.2656,503.0,0.3797216699801193,1.0
192,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.1893,861.0,0.3554006968641115,2.0
193,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,1.9263,469.0,0.3752665245202559,1.0
194,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.0,81.0,0.30864197530864196,2.0
195,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.704,548.0,0.34854014598540145,2.0
196,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.4252,148.0,0.32432432432432434,2.0
197,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.959,265.0,0.3283018867924528,2.0
198,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5829,232.0,0.3448275862068966,2.0
199,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.7865,110.0,0.38181818181818183,2.0
200,3,T4,2.0,0.0,14.0,0.0,389.0,0,0,4,2 path,0 no foreign neighbour,3.0,23.0,0.2608695652173913,2.0
201,0,unclassified_or_mixed,4.0,0.0,394.0,1.0,80.0,0,0,1,3+ branch,1 all neighbours foreign,18.6667,24.0,0.5833333333333334,2.0
202,2,T3,2.0,0.0,394.0,0.5,156.0,0,0,3,2 path,mixed,8.7906,341.0,0.533724340175953,1.0
203,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.3249,572.0,0.3758741258741259,1.0
204,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.5352,163.0,0.3803680981595092,1.0
205,2,T3,2.0,0.0,394.0,1.0,156.0,0,0,3,2 path,1 all neighbours foreign,8.1914,230.0,0.44782608695652176,1.0
206,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,8.6236,810.0,0.45925925925925926,1.0
207,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,3.0342,167.0,0.3413173652694611,1.0
208,5,T7,4.0,0.1666666716337204,394.0,0.25,163.0,1,1,5,3+ branch,mixed,7.1392,337.0,0.4688427299703264,1.0
209,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,1.8399,302.0,0.271523178807947,2.0
210,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,2.1495,235.0,0.49361702127659574,1.0
211,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.8889,453.0,0.37527593818984545,2.0
212,5,T7,2.0,0.0,394.0,0.5,163.0,1,0,3,2 path,mixed,6.4238,231.0,0.45021645021645024,1.0
213,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.6994,357.0,0.3165266106442577,2.0
214,3,T4,0.0,0.0,1.0,,389.0,0,0,0,0 isolated,,2.2712,316.0,0.3069620253164557,1.0
215,4,T5,0.0,0.0,1.0,,177.0,1,1,0,0 isolated,,3.4664,705.0,0.37446808510638296,1.0
